KodeName;Klasse
1AE-MB-D-POtr;Variabel
1AE-MB-D-POtr_0;Variabel
1AE-MB-D-POtr_1;Variabel
1AE-MB-D-POtr_2;Variabel
1AE-MB-D-POtr_3;Variabel
1AE-MB-D-POtr_4;Variabel
1AE-MB-D-POtr_5;Variabel
1AE-MB-D-POtr_x;Variabel
1AE-MB-D-POzz;Variabel
1AE-MB-D-POzz_0;Variabel
1AE-MB-D-POzz_1;Variabel
1AE-MB-D-POzz_2;Variabel
1AE-MB-D-POzz_3;Variabel
1AE-MB-D-POzz_4;Variabel
1AE-MB-D-POzz_5;Variabel
1AE-MB-D-POzz_x;Variabel
1AE-MB-D-PRce;Variabel
1AE-MB-D-PRce_0;Variabel
1AE-MB-D-PRce_1;Variabel
1AE-MB-D-PRce_2;Variabel
1AE-MB-D-PRce_3;Variabel
1AE-MB-D-PRce_4;Variabel
1AE-MB-D-PRce_5;Variabel
1AE-MB-D-PRce_x;Variabel
1AE-MB-D-PRdo;Variabel
1AE-MB-D-PRdo_0;Variabel
1AE-MB-D-PRdo_1;Variabel
1AE-MB-D-PRdo_2;Variabel
1AE-MB-D-PRdo_3;Variabel
1AE-MB-D-PRdo_4;Variabel
1AE-MB-D-PRdo_5;Variabel
1AE-MB-D-PRdo_x;Variabel
1AE-MB-D-PRpa;Variabel
1AE-MB-D-PRpa_0;Variabel
1AE-MB-D-PRpa_1;Variabel
1AE-MB-D-PRpa_2;Variabel
1AE-MB-D-PRpa_3;Variabel
1AE-MB-D-PRpa_4;Variabel
1AE-MB-D-PRpa_5;Variabel
1AE-MB-D-PRpa_x;Variabel
1AE-MB-D-PRsp;Variabel
1AE-MB-D-PRsp_0;Variabel
1AE-MB-D-PRsp_1;Variabel
1AE-MB-D-PRsp_2;Variabel
1AE-MB-D-PRsp_3;Variabel
1AE-MB-D-PRsp_4;Variabel
1AE-MB-D-PRsp_5;Variabel
1AE-MB-D-PRsp_x;Variabel
1AE-MB-D-PUsy;Variabel
1AE-MB-D-PUsy_0;Variabel
1AE-MB-D-PUsy_1;Variabel
1AE-MB-D-PUsy_2;Variabel
1AE-MB-D-PUsy_3;Variabel
1AE-MB-D-PUsy_4;Variabel
1AE-MB-D-PUsy_5;Variabel
1AE-MB-D-PUsy_x;Variabel
1AE-MB-D-PUzz;Variabel
1AE-MB-D-PUzz_0;Variabel
1AE-MB-D-PUzz_1;Variabel
1AE-MB-D-PUzz_2;Variabel
1AE-MB-D-PUzz_3;Variabel
1AE-MB-D-PUzz_4;Variabel
1AE-MB-D-PUzz_5;Variabel
1AE-MB-D-PUzz_x;Variabel
1AE-MB-D-PYco;Variabel
1AE-MB-D-PYco_0;Variabel
1AE-MB-D-PYco_1;Variabel
1AE-MB-D-PYco_2;Variabel
1AE-MB-D-PYco_3;Variabel
1AE-MB-D-PYco_4;Variabel
1AE-MB-D-PYco_5;Variabel
1AE-MB-D-PYco_x;Variabel
1AE-MB-D-QU;Variabel
1AE-MB-D-QU_0;Variabel
1AE-MB-D-QU_1;Variabel
1AE-MB-D-QU_2;Variabel
1AE-MB-D-QU_3;Variabel
1AE-MB-D-QU_4;Variabel
1AE-MB-D-QU_5;Variabel
1AE-MB-D-QU_x;Variabel
1AE-MB-D-RDzz;Variabel
1AE-MB-D-RDzz_0;Variabel
1AE-MB-D-RDzz_1;Variabel
1AE-MB-D-RDzz_2;Variabel
1AE-MB-D-RDzz_3;Variabel
1AE-MB-D-RDzz_4;Variabel
1AE-MB-D-RDzz_5;Variabel
1AE-MB-D-RDzz_x;Variabel
1AE-MB-D-RUzz;Variabel
1AE-MB-D-RUzz_0;Variabel
1AE-MB-D-RUzz_1;Variabel
1AE-MB-D-RUzz_2;Variabel
1AE-MB-D-RUzz_3;Variabel
1AE-MB-D-RUzz_4;Variabel
1AE-MB-D-RUzz_5;Variabel
1AE-MB-D-RUzz_x;Variabel
1AE-MB-D-SA;Variabel
1AE-MB-D-SA_0;Variabel
1AE-MB-D-SA_1;Variabel
1AE-MB-D-SA_2;Variabel
1AE-MB-D-SA_3;Variabel
1AE-MB-D-SA_4;Variabel
1AE-MB-D-SA_5;Variabel
1AE-MB-D-SA_x;Variabel
1AE-MB-D-SAca;Variabel
1AE-MB-D-SAca_0;Variabel
1AE-MB-D-SAca_1;Variabel
1AE-MB-D-SAca_2;Variabel
1AE-MB-D-SAca_3;Variabel
1AE-MB-D-SAca_4;Variabel
1AE-MB-D-SAca_5;Variabel
1AE-MB-D-SAca_x;Variabel
1AE-MB-D-SAda;Variabel
1AE-MB-D-SAda_0;Variabel
1AE-MB-D-SAda_1;Variabel
1AE-MB-D-SAda_2;Variabel
1AE-MB-D-SAda_3;Variabel
1AE-MB-D-SAda_4;Variabel
1AE-MB-D-SAda_5;Variabel
1AE-MB-D-SAda_x;Variabel
1AE-MB-D-SApe;Variabel
1AE-MB-D-SApe_0;Variabel
1AE-MB-D-SApe_1;Variabel
1AE-MB-D-SApe_2;Variabel
1AE-MB-D-SApe_3;Variabel
1AE-MB-D-SApe_4;Variabel
1AE-MB-D-SApe_5;Variabel
1AE-MB-D-SApe_x;Variabel
1AE-MB-D-SAtr;Variabel
1AE-MB-D-SAtr_0;Variabel
1AE-MB-D-SAtr_1;Variabel
1AE-MB-D-SAtr_2;Variabel
1AE-MB-D-SAtr_3;Variabel
1AE-MB-D-SAtr_4;Variabel
1AE-MB-D-SAtr_5;Variabel
1AE-MB-D-SAtr_x;Variabel
1AE-MB-D-SAzz;Variabel
1AE-MB-D-SAzz_0;Variabel
1AE-MB-D-SAzz_1;Variabel
1AE-MB-D-SAzz_2;Variabel
1AE-MB-D-SAzz_3;Variabel
1AE-MB-D-SAzz_4;Variabel
1AE-MB-D-SAzz_5;Variabel
1AE-MB-D-SAzz_x;Variabel
1AE-MB-D-SM;Variabel
1AE-MB-D-SM_0;Variabel
1AE-MB-D-SM_1;Variabel
1AE-MB-D-SM_2;Variabel
1AE-MB-D-SM_3;Variabel
1AE-MB-D-SM_4;Variabel
1AE-MB-D-SM_5;Variabel
1AE-MB-D-SM_x;Variabel
1AE-MB-D-SOau;Variabel
1AE-MB-D-SOau_0;Variabel
1AE-MB-D-SOau_1;Variabel
1AE-MB-D-SOau_2;Variabel
1AE-MB-D-SOau_3;Variabel
1AE-MB-D-SOau_4;Variabel
1AE-MB-D-SOau_5;Variabel
1AE-MB-D-SOau_x;Variabel
1AE-MB-D-SOzz;Variabel
1AE-MB-D-SOzz_0;Variabel
1AE-MB-D-SOzz_1;Variabel
1AE-MB-D-SOzz_2;Variabel
1AE-MB-D-SOzz_3;Variabel
1AE-MB-D-SOzz_4;Variabel
1AE-MB-D-SOzz_5;Variabel
1AE-MB-D-SOzz_x;Variabel
1AE-MB-D-SYvu;Variabel
1AE-MB-D-SYvu_0;Variabel
1AE-MB-D-SYvu_1;Variabel
1AE-MB-D-SYvu_2;Variabel
1AE-MB-D-SYvu_3;Variabel
1AE-MB-D-SYvu_4;Variabel
1AE-MB-D-SYvu_5;Variabel
1AE-MB-D-SYvu_x;Variabel
1AE-MB-D-TAba;Variabel
1AE-MB-D-TAba_0;Variabel
1AE-MB-D-TAba_1;Variabel
1AE-MB-D-TAba_2;Variabel
1AE-MB-D-TAba_3;Variabel
1AE-MB-D-TAba_4;Variabel
1AE-MB-D-TAba_5;Variabel
1AE-MB-D-TAba_x;Variabel
1AE-MB-D-TIco;Variabel
1AE-MB-D-TIco_0;Variabel
1AE-MB-D-TIco_1;Variabel
1AE-MB-D-TIco_2;Variabel
1AE-MB-D-TIco_3;Variabel
1AE-MB-D-TIco_4;Variabel
1AE-MB-D-TIco_5;Variabel
1AE-MB-D-TIco_x;Variabel
1AE-MB-D-ULgl;Variabel
1AE-MB-D-ULgl_0;Variabel
1AE-MB-D-ULgl_1;Variabel
1AE-MB-D-ULgl_2;Variabel
1AE-MB-D-ULgl_3;Variabel
1AE-MB-D-ULgl_4;Variabel
1AE-MB-D-ULgl_5;Variabel
1AE-MB-D-ULgl_x;Variabel
1AE-MB-D-V;Variabel
1AE-MB-D-V_0;Variabel
1AE-MB-D-V_1;Variabel
1AE-MB-D-V_2;Variabel
1AE-MB-D-V_3;Variabel
1AE-MB-D-V_4;Variabel
1AE-MB-D-V_5;Variabel
1AE-MB-D-V_x;Variabel
1AE-MB-D-VIop;Variabel
1AE-MB-D-VIop_0;Variabel
1AE-MB-D-VIop_1;Variabel
1AE-MB-D-VIop_2;Variabel
1AE-MB-D-VIop_3;Variabel
1AE-MB-D-VIop_4;Variabel
1AE-MB-D-VIop_5;Variabel
1AE-MB-D-VIop_x;Variabel
1AE-MB-D-XY;Variabel
1AE-MB-D-XY_0;Variabel
1AE-MB-D-XY_1;Variabel
1AE-MB-D-XY_2;Variabel
1AE-MB-D-XY_3;Variabel
1AE-MB-D-XY_4;Variabel
1AE-MB-D-XY_5;Variabel
1AE-MB-S-XY;Variabel
1AE-MB-S-XY_0;Variabel
1AE-MB-S-XY_1;Variabel
1AE-MB-S-XY_2;Variabel
1AE-MB-S-XY_3;Variabel
1AE-MB-S-XY_4;Variabel
1AE-MB-S-XY_5;Variabel
1AG;Variabel
1AG-A-0;Variabel
1AG-A-0_0;Variabel
1AG-A-0_1;Variabel
1AG-A-0_2;Variabel
1AG-A-0_3;Variabel
1AG-A-0_4;Variabel
1AG-A-0_5;Variabel
1AG-A-0_6;Variabel
1AG-A-0_7;Variabel
1AG-A-0_8;Variabel
1AG-A-E;Variabel
1AG-A-E_0;Variabel
1AG-A-E_1;Variabel
1AG-A-E_2;Variabel
1AG-A-E_3;Variabel
1AG-A-E_4;Variabel
1AG-A-E_5;Variabel
1AG-A-E_6;Variabel
1AG-A-E_7;Variabel
1AG-A-E_8;Variabel
1AG-A-G;Variabel
1AG-A-G_0;Variabel
1AG-A-G_1;Variabel
1AG-A-G_2;Variabel
1AG-A-G_3;Variabel
1AG-A-G_4;Variabel
1AG-A-G_5;Variabel
1AG-A-G_6;Variabel
1AG-A-G_7;Variabel
1AG-A-G_8;Variabel
1AG-A-V;Variabel
1AG-A-V_0;Variabel
1AG-A-V_1;Variabel
1AG-A-V_2;Variabel
1AG-A-V_3;Variabel
1AG-A-V_4;Variabel
1AG-A-V_5;Variabel
1AG-A-V_6;Variabel
1AG-A-V_7;Variabel
1AG-A-V_8;Variabel
1AG-B;Variabel
1AG-B_0;Variabel
1AG-B_1;Variabel
1AG-B_2;Variabel
1AG-B_3;Variabel
1AG-B_4;Variabel
1AG-B_5;Variabel
1AG-B_6;Variabel
1AG-B_7;Variabel
1AG-B_8;Variabel
1AG-C;Variabel
1AG-C_0;Variabel
1AG-C_1;Variabel
1AG-C_2;Variabel
1AG-C_3;Variabel
1AG-C_4;Variabel
1AG-C_5;Variabel
1AG-C_6;Variabel
1AG-C_7;Variabel
1AG-C_8;Variabel
1AG-D;Variabel
1AG-D_0;Variabel
1AG-D_1;Variabel
1AG-D_2;Variabel
1AG-D_3;Variabel
1AG-D_4;Variabel
1AG-D_5;Variabel
1AG-D_6;Variabel
1AG-D_7;Variabel
1AG-D_8;Variabel
1AG-E;Variabel
1AG-E_0;Variabel
1AG-E_1;Variabel
1AG-E_2;Variabel
1AG-E_3;Variabel
1AG-E_4;Variabel
1AG-E_5;Variabel
1AG-E_6;Variabel
1AG-E_7;Variabel
1AG-E_8;Variabel
1AG-F;Variabel
1AG-F_0;Variabel
1AG-F_1;Variabel
1AG-F_2;Variabel
1AG-F_3;Variabel
1AG-F_4;Variabel
1AG-F_5;Variabel
1AG-F_6;Variabel
1AG-F_7;Variabel
1AG-F_8;Variabel
1AG-G;Variabel
1AG-G_0;Variabel
1AG-G_1;Variabel
1AG-G_2;Variabel
1AG-G_3;Variabel
1AG-G_4;Variabel
1AG-G_5;Variabel
1AG-G_6;Variabel
1AG-G_7;Variabel
1AG-G_8;Variabel
1AG-H;Variabel
1AG-H_0;Variabel
1AG-H_1;Variabel
1AG-H_2;Variabel
1AG-H_3;Variabel
1AG-H_4;Variabel
1AG-H_5;Variabel
1AG-H_6;Variabel
1AG-H_7;Variabel
1AG-H_8;Variabel
1AR;Variabel
1AR-A-0;Variabel
1AR-A-0_0;Variabel
1AR-A-0_B;Variabel
1AR-A-0_B2;Variabel
1AR-A-0_B2E;Variabel
1AR-A-0_B2L;Variabel
1AR-A-0_B2V;Variabel
1AR-A-0_BE;Variabel
1AR-A-0_BL;Variabel
1AR-A-0_BV;Variabel
1AR-A-0_E;Variabel
1AR-A-0_E2;Variabel
1AR-A-0_E2B;Variabel
1AR-A-0_E2L;Variabel
1AR-A-0_E2V;Variabel
1AR-A-0_EL;Variabel
1AR-A-0_EV;Variabel
1AR-A-0_L;Variabel
1AR-A-0_L2;Variabel
1AR-A-0_L2B;Variabel
1AR-A-0_L2E;Variabel
1AR-A-0_L2V;Variabel
1AR-A-0_LV;Variabel
1AR-A-0_V;Variabel
1AR-A-0_V2;Variabel
1AR-A-0_V2B;Variabel
1AR-A-0_V2E;Variabel
1AR-A-0_V2L;Variabel
1AR-A-AB;Variabel
1AR-A-AB-A9_0;Variabel
1AR-A-AB-A9_1;Variabel
1AR-A-AB-A9_2;Variabel
1AR-A-AB-A9_3;Variabel
1AR-A-AB-A9_4;Variabel
1AR-A-AB-A9_5;Variabel
1AR-A-AB-A9_6;Variabel
1AR-A-AB-A9_7;Variabel
1AR-A-AB-A9_8;Variabel
1AR-A-AB_0;Variabel
1AR-A-AB_1;Variabel
1AR-A-AB_2;Variabel
1AR-A-AB_3;Variabel
1AR-A-AB_4;Variabel
1AR-A-ACpl;Variabel
1AR-A-ACpl-A9_0;Variabel
1AR-A-ACpl-A9_1;Variabel
1AR-A-ACpl-A9_2;Variabel
1AR-A-ACpl-A9_3;Variabel
1AR-A-ACpl-A9_4;Variabel
1AR-A-ACpl-A9_5;Variabel
1AR-A-ACpl-A9_6;Variabel
1AR-A-ACpl-A9_7;Variabel
1AR-A-ACpl-A9_8;Variabel
1AR-A-ACpl_0;Variabel
1AR-A-ACpl_1;Variabel
1AR-A-ACpl_2;Variabel
1AR-A-ACpl_3;Variabel
1AR-A-ACpl_4;Variabel
1AR-A-ACps;Variabel
1AR-A-ACps-A9_0;Variabel
1AR-A-ACps-A9_1;Variabel
1AR-A-ACps-A9_2;Variabel
1AR-A-ACps-A9_3;Variabel
1AR-A-ACps-A9_4;Variabel
1AR-A-ACps-A9_5;Variabel
1AR-A-ACps-A9_6;Variabel
1AR-A-ACps-A9_7;Variabel
1AR-A-ACps-A9_8;Variabel
1AR-A-ACps_0;Variabel
1AR-A-ACps_1;Variabel
1AR-A-ACps_2;Variabel
1AR-A-ACps_3;Variabel
1AR-A-ACps_4;Variabel
1AR-A-AEhi;Variabel
1AR-A-AEhi-A9_0;Variabel
1AR-A-AEhi-A9_1;Variabel
1AR-A-AEhi-A9_2;Variabel
1AR-A-AEhi-A9_3;Variabel
1AR-A-AEhi-A9_4;Variabel
1AR-A-AEhi-A9_5;Variabel
1AR-A-AEhi-A9_6;Variabel
1AR-A-AEhi-A9_7;Variabel
1AR-A-AEhi-A9_8;Variabel
1AR-A-AEhi_0;Variabel
1AR-A-AEhi_1;Variabel
1AR-A-AEhi_2;Variabel
1AR-A-AEhi_3;Variabel
1AR-A-AEhi_4;Variabel
1AR-A-ALgl;Variabel
1AR-A-ALgl-A9_0;Variabel
1AR-A-ALgl-A9_1;Variabel
1AR-A-ALgl-A9_2;Variabel
1AR-A-ALgl-A9_3;Variabel
1AR-A-ALgl-A9_4;Variabel
1AR-A-ALgl-A9_5;Variabel
1AR-A-ALgl-A9_6;Variabel
1AR-A-ALgl-A9_7;Variabel
1AR-A-ALgl-A9_8;Variabel
1AR-A-ALgl_0;Variabel
1AR-A-ALgl_1;Variabel
1AR-A-ALgl_2;Variabel
1AR-A-ALgl_3;Variabel
1AR-A-ALgl_4;Variabel
1AR-A-ALin;Variabel
1AR-A-ALin-A9_0;Variabel
1AR-A-ALin-A9_1;Variabel
1AR-A-ALin-A9_2;Variabel
1AR-A-ALin-A9_3;Variabel
1AR-A-ALin-A9_4;Variabel
1AR-A-ALin-A9_5;Variabel
1AR-A-ALin-A9_6;Variabel
1AR-A-ALin-A9_7;Variabel
1AR-A-ALin-A9_8;Variabel
1AR-A-ALin_0;Variabel
1AR-A-ALin_1;Variabel
1AR-A-ALin_2;Variabel
1AR-A-ALin_3;Variabel
1AR-A-ALin_4;Variabel
1AR-A-B;Variabel
1AR-A-B-A9_0;Variabel
1AR-A-B-A9_1;Variabel
1AR-A-B-A9_2;Variabel
1AR-A-B-A9_3;Variabel
1AR-A-B-A9_4;Variabel
1AR-A-B-A9_5;Variabel
1AR-A-B-A9_6;Variabel
1AR-A-B-A9_7;Variabel
1AR-A-B-A9_8;Variabel
1AR-A-B_0;Variabel
1AR-A-B_1;Variabel
1AR-A-B_2;Variabel
1AR-A-B_3;Variabel
1AR-A-B_4;Variabel
1AR-A-BE;Variabel
1AR-A-BE-A9_0;Variabel
1AR-A-BE-A9_1;Variabel
1AR-A-BE-A9_2;Variabel
1AR-A-BE-A9_3;Variabel
1AR-A-BE-A9_4;Variabel
1AR-A-BE-A9_5;Variabel
1AR-A-BE-A9_6;Variabel
1AR-A-BE-A9_7;Variabel
1AR-A-BE-A9_8;Variabel
1AR-A-BE_0;Variabel
1AR-A-BE_1;Variabel
1AR-A-BE_2;Variabel
1AR-A-BE_3;Variabel
1AR-A-BE_4;Variabel
1AR-A-BEpe;Variabel
1AR-A-BEpe-A9_0;Variabel
1AR-A-BEpe-A9_1;Variabel
1AR-A-BEpe-A9_2;Variabel
1AR-A-BEpe-A9_3;Variabel
1AR-A-BEpe-A9_4;Variabel
1AR-A-BEpe-A9_5;Variabel
1AR-A-BEpe-A9_6;Variabel
1AR-A-BEpe-A9_7;Variabel
1AR-A-BEpe-A9_8;Variabel
1AR-A-BEpe_0;Variabel
1AR-A-BEpe_1;Variabel
1AR-A-BEpe_2;Variabel
1AR-A-BEpe_3;Variabel
1AR-A-BEpe_4;Variabel
1AR-A-BEpu;Variabel
1AR-A-BEpu-A9_0;Variabel
1AR-A-BEpu-A9_1;Variabel
1AR-A-BEpu-A9_2;Variabel
1AR-A-BEpu-A9_3;Variabel
1AR-A-BEpu-A9_4;Variabel
1AR-A-BEpu-A9_5;Variabel
1AR-A-BEpu-A9_6;Variabel
1AR-A-BEpu-A9_7;Variabel
1AR-A-BEpu-A9_8;Variabel
1AR-A-BEpu_0;Variabel
1AR-A-BEpu_1;Variabel
1AR-A-BEpu_2;Variabel
1AR-A-BEpu_3;Variabel
1AR-A-BEpu_4;Variabel
1AR-A-BEvu;Variabel
1AR-A-BEvu-A9_0;Variabel
1AR-A-BEvu-A9_1;Variabel
1AR-A-BEvu-A9_2;Variabel
1AR-A-BEvu-A9_3;Variabel
1AR-A-BEvu-A9_4;Variabel
1AR-A-BEvu-A9_5;Variabel
1AR-A-BEvu-A9_6;Variabel
1AR-A-BEvu-A9_7;Variabel
1AR-A-BEvu-A9_8;Variabel
1AR-A-BEvu_0;Variabel
1AR-A-BEvu_1;Variabel
1AR-A-BEvu_2;Variabel
1AR-A-BEvu_3;Variabel
1AR-A-BEvu_4;Variabel
1AR-A-Bzz;Variabel
1AR-A-Bzz-A9_0;Variabel
1AR-A-Bzz-A9_1;Variabel
1AR-A-Bzz-A9_2;Variabel
1AR-A-Bzz-A9_3;Variabel
1AR-A-Bzz-A9_4;Variabel
1AR-A-Bzz-A9_5;Variabel
1AR-A-Bzz-A9_6;Variabel
1AR-A-Bzz-A9_7;Variabel
1AR-A-Bzz-A9_8;Variabel
1AR-A-Bzz_0;Variabel
1AR-A-Bzz_1;Variabel
1AR-A-Bzz_2;Variabel
1AR-A-Bzz_3;Variabel
1AR-A-Bzz_4;Variabel
1AR-A-COav;Variabel
1AR-A-COav-A9_0;Variabel
1AR-A-COav-A9_1;Variabel
1AR-A-COav-A9_2;Variabel
1AR-A-COav-A9_3;Variabel
1AR-A-COav-A9_4;Variabel
1AR-A-COav-A9_5;Variabel
1AR-A-COav-A9_6;Variabel
1AR-A-COav-A9_7;Variabel
1AR-A-COav-A9_8;Variabel
1AR-A-COav_0;Variabel
1AR-A-COav_1;Variabel
1AR-A-COav_2;Variabel
1AR-A-COav_3;Variabel
1AR-A-COav_4;Variabel
1AR-A-CR;Variabel
1AR-A-CR-A9_0;Variabel
1AR-A-CR-A9_1;Variabel
1AR-A-CR-A9_2;Variabel
1AR-A-CR-A9_3;Variabel
1AR-A-CR-A9_4;Variabel
1AR-A-CR-A9_5;Variabel
1AR-A-CR-A9_6;Variabel
1AR-A-CR-A9_7;Variabel
1AR-A-CR-A9_8;Variabel
1AR-A-CR_0;Variabel
1AR-A-CR_1;Variabel
1AR-A-CR_2;Variabel
1AR-A-CR_3;Variabel
1AR-A-CR_4;Variabel
1AR-A-CYsc;Variabel
1AR-A-CYsc-A9_0;Variabel
1AR-A-CYsc-A9_1;Variabel
1AR-A-CYsc-A9_2;Variabel
1AR-A-CYsc-A9_3;Variabel
1AR-A-CYsc-A9_4;Variabel
1AR-A-CYsc-A9_5;Variabel
1AR-A-CYsc-A9_6;Variabel
1AR-A-CYsc-A9_7;Variabel
1AR-A-CYsc-A9_8;Variabel
1AR-A-CYsc_0;Variabel
1AR-A-CYsc_1;Variabel
1AR-A-CYsc_2;Variabel
1AR-A-CYsc_3;Variabel
1AR-A-CYsc_4;Variabel
1AR-A-E;Variabel
1AR-A-E-A9_0;Variabel
1AR-A-E-A9_1;Variabel
1AR-A-E-A9_2;Variabel
1AR-A-E-A9_3;Variabel
1AR-A-E-A9_4;Variabel
1AR-A-E-A9_5;Variabel
1AR-A-E-A9_6;Variabel
1AR-A-E-A9_7;Variabel
1AR-A-E-A9_8;Variabel
1AR-A-E_0;Variabel
1AR-A-E_1;Variabel
1AR-A-E_2;Variabel
1AR-A-E_3;Variabel
1AR-A-E_4;Variabel
1AR-A-Ezz;Variabel
1AR-A-Ezz-A9_0;Variabel
1AR-A-Ezz-A9_1;Variabel
1AR-A-Ezz-A9_2;Variabel
1AR-A-Ezz-A9_3;Variabel
1AR-A-Ezz-A9_4;Variabel
1AR-A-Ezz-A9_5;Variabel
1AR-A-Ezz-A9_6;Variabel
1AR-A-Ezz-A9_7;Variabel
1AR-A-Ezz-A9_8;Variabel
1AR-A-Ezz_0;Variabel
1AR-A-Ezz_1;Variabel
1AR-A-Ezz_2;Variabel
1AR-A-Ezz_3;Variabel
1AR-A-Ezz_4;Variabel
1AR-A-FAsy;Variabel
1AR-A-FAsy-A9_0;Variabel
1AR-A-FAsy-A9_1;Variabel
1AR-A-FAsy-A9_2;Variabel
1AR-A-FAsy-A9_3;Variabel
1AR-A-FAsy-A9_4;Variabel
1AR-A-FAsy-A9_5;Variabel
1AR-A-FAsy-A9_6;Variabel
1AR-A-FAsy-A9_7;Variabel
1AR-A-FAsy-A9_8;Variabel
1AR-A-FAsy_0;Variabel
1AR-A-FAsy_1;Variabel
1AR-A-FAsy_2;Variabel
1AR-A-FAsy_3;Variabel
1AR-A-FAsy_4;Variabel
1AR-A-FRex;Variabel
1AR-A-FRex-A9_0;Variabel
1AR-A-FRex-A9_1;Variabel
1AR-A-FRex-A9_2;Variabel
1AR-A-FRex-A9_3;Variabel
1AR-A-FRex-A9_4;Variabel
1AR-A-FRex-A9_5;Variabel
1AR-A-FRex-A9_6;Variabel
1AR-A-FRex-A9_7;Variabel
1AR-A-FRex-A9_8;Variabel
1AR-A-FRex_0;Variabel
1AR-A-FRex_1;Variabel
1AR-A-FRex_2;Variabel
1AR-A-FRex_3;Variabel
1AR-A-FRex_4;Variabel
1AR-A-FUal;Variabel
1AR-A-FUal-A9_0;Variabel
1AR-A-FUal-A9_1;Variabel
1AR-A-FUal-A9_2;Variabel
1AR-A-FUal-A9_3;Variabel
1AR-A-FUal-A9_4;Variabel
1AR-A-FUal-A9_5;Variabel
1AR-A-FUal-A9_6;Variabel
1AR-A-FUal-A9_7;Variabel
1AR-A-FUal-A9_8;Variabel
1AR-A-FUal_0;Variabel
1AR-A-FUal_1;Variabel
1AR-A-FUal_2;Variabel
1AR-A-FUal_3;Variabel
1AR-A-FUal_4;Variabel
1AR-A-HIrh;Variabel
1AR-A-HIrh-A9_0;Variabel
1AR-A-HIrh-A9_1;Variabel
1AR-A-HIrh-A9_2;Variabel
1AR-A-HIrh-A9_3;Variabel
1AR-A-HIrh-A9_4;Variabel
1AR-A-HIrh-A9_5;Variabel
1AR-A-HIrh-A9_6;Variabel
1AR-A-HIrh-A9_7;Variabel
1AR-A-HIrh-A9_8;Variabel
1AR-A-HIrh_0;Variabel
1AR-A-HIrh_1;Variabel
1AR-A-HIrh_2;Variabel
1AR-A-HIrh_3;Variabel
1AR-A-HIrh_4;Variabel
1AR-A-ILaq;Variabel
1AR-A-ILaq-A9_0;Variabel
1AR-A-ILaq-A9_1;Variabel
1AR-A-ILaq-A9_2;Variabel
1AR-A-ILaq-A9_3;Variabel
1AR-A-ILaq-A9_4;Variabel
1AR-A-ILaq-A9_5;Variabel
1AR-A-ILaq-A9_6;Variabel
1AR-A-ILaq-A9_7;Variabel
1AR-A-ILaq-A9_8;Variabel
1AR-A-ILaq_0;Variabel
1AR-A-ILaq_1;Variabel
1AR-A-ILaq_2;Variabel
1AR-A-ILaq_3;Variabel
1AR-A-ILaq_4;Variabel
1AR-A-JUco;Variabel
1AR-A-JUco-A9_0;Variabel
1AR-A-JUco-A9_1;Variabel
1AR-A-JUco-A9_2;Variabel
1AR-A-JUco-A9_3;Variabel
1AR-A-JUco-A9_4;Variabel
1AR-A-JUco-A9_5;Variabel
1AR-A-JUco-A9_6;Variabel
1AR-A-JUco-A9_7;Variabel
1AR-A-JUco-A9_8;Variabel
1AR-A-JUco_0;Variabel
1AR-A-JUco_1;Variabel
1AR-A-JUco_2;Variabel
1AR-A-JUco_3;Variabel
1AR-A-JUco_4;Variabel
1AR-A-L;Variabel
1AR-A-L-A9_0;Variabel
1AR-A-L-A9_1;Variabel
1AR-A-L-A9_2;Variabel
1AR-A-L-A9_3;Variabel
1AR-A-L-A9_4;Variabel
1AR-A-L-A9_5;Variabel
1AR-A-L-A9_6;Variabel
1AR-A-L-A9_7;Variabel
1AR-A-L-A9_8;Variabel
1AR-A-L_0;Variabel
1AR-A-L_1;Variabel
1AR-A-L_2;Variabel
1AR-A-L_3;Variabel
1AR-A-L_4;Variabel
1AR-A-LA;Variabel
1AR-A-LA-A9_0;Variabel
1AR-A-LA-A9_1;Variabel
1AR-A-LA-A9_2;Variabel
1AR-A-LA-A9_3;Variabel
1AR-A-LA-A9_4;Variabel
1AR-A-LA-A9_5;Variabel
1AR-A-LA-A9_6;Variabel
1AR-A-LA-A9_7;Variabel
1AR-A-LA-A9_8;Variabel
1AR-A-LA_0;Variabel
1AR-A-LA_1;Variabel
1AR-A-LA_2;Variabel
1AR-A-LA_3;Variabel
1AR-A-LA_4;Variabel
1AR-A-LIvu;Variabel
1AR-A-LIvu-A9_0;Variabel
1AR-A-LIvu-A9_1;Variabel
1AR-A-LIvu-A9_2;Variabel
1AR-A-LIvu-A9_3;Variabel
1AR-A-LIvu-A9_4;Variabel
1AR-A-LIvu-A9_5;Variabel
1AR-A-LIvu-A9_6;Variabel
1AR-A-LIvu-A9_7;Variabel
1AR-A-LIvu-A9_8;Variabel
1AR-A-LIvu_0;Variabel
1AR-A-LIvu_1;Variabel
1AR-A-LIvu_2;Variabel
1AR-A-LIvu_3;Variabel
1AR-A-LIvu_4;Variabel
1AR-A-LOxy;Variabel
1AR-A-LOxy-A9_0;Variabel
1AR-A-LOxy-A9_1;Variabel
1AR-A-LOxy-A9_2;Variabel
1AR-A-LOxy-A9_3;Variabel
1AR-A-LOxy-A9_4;Variabel
